,District_Name,Soil_color,Nitrogen,Phosphorus,Potassium,pH,Rainfall,Temperature,Crop,Fertilizer,Link,Crop_string,District_string,soil_string
2560,1,0,125,90,150,6.0,900,30,11,Urea,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2561,1,0,130,90,150,6.0,900,30,11,Urea,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2562,1,0,135,90,150,6.0,900,30,11,Urea,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2563,1,0,140,90,150,6.0,900,30,11,Urea,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2564,1,0,145,90,150,6.0,900,30,11,Urea,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2565,1,0,150,90,150,6.0,900,30,11,Urea,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2566,1,0,120,60,125,6.5,1000,35,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2567,1,0,125,60,125,6.5,1000,35,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2568,1,0,130,60,125,6.5,1000,35,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2569,1,0,135,60,125,6.5,1000,35,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2570,1,0,140,60,125,6.5,1000,35,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2571,1,0,145,60,125,6.5,1000,35,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2572,1,0,150,60,125,6.5,1000,35,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2573,1,0,120,65,130,7.0,900,20,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2574,1,0,125,65,130,7.0,900,20,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2575,1,0,130,65,130,7.0,900,20,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2576,1,0,135,65,130,7.0,900,20,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2577,1,0,140,65,130,7.0,900,20,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2578,1,0,145,65,130,7.0,900,20,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2579,1,0,150,65,130,7.0,900,20,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2580,1,0,120,70,135,6.0,1000,25,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2581,1,0,125,70,135,6.0,1000,25,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2582,1,0,130,70,135,6.0,1000,25,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2583,1,0,135,70,135,6.0,1000,25,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2584,1,0,140,70,135,6.0,1000,25,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2585,1,0,145,70,135,6.0,1000,25,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2586,1,0,150,70,135,6.0,1000,25,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2587,1,0,120,75,140,6.5,900,30,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2588,1,0,125,75,140,6.5,900,30,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2589,1,0,130,75,140,6.5,900,30,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2590,1,0,135,75,140,6.5,900,30,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2591,1,0,140,75,140,6.5,900,30,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2592,1,0,145,75,140,6.5,900,30,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2593,1,0,150,75,140,6.5,900,30,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2594,1,0,120,80,145,7.0,1000,35,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2595,1,0,125,80,145,7.0,1000,35,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2596,1,0,130,80,145,7.0,1000,35,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2597,1,0,135,80,145,7.0,1000,35,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2598,1,0,140,80,145,7.0,1000,35,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2599,1,0,145,80,145,7.0,1000,35,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2600,1,0,150,80,145,7.0,1000,35,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2601,1,0,120,85,150,6.0,900,20,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2602,1,0,125,85,150,6.0,900,20,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2603,1,0,130,85,150,6.0,900,20,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2604,1,0,135,85,150,6.0,900,20,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2605,1,0,140,85,150,6.0,900,20,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2606,1,0,145,85,150,6.0,900,20,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2607,1,0,150,85,150,6.0,900,20,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2608,1,0,120,90,120,6.5,1000,25,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2609,1,0,125,90,120,6.5,1000,25,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2610,1,0,130,90,120,6.5,1000,25,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2611,1,0,135,90,120,6.5,1000,25,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2612,1,0,140,90,120,6.5,1000,25,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2613,1,0,145,90,120,6.5,1000,25,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2614,1,0,150,90,120,6.5,1000,25,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2615,1,0,120,60,130,7.0,900,30,11,MOP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2616,1,0,125,60,130,7.0,900,30,11,MOP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2617,1,0,130,60,130,7.0,900,30,11,MOP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2618,1,0,135,60,130,7.0,900,30,11,MOP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2619,1,0,140,60,130,7.0,900,30,11,MOP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2620,1,0,145,60,130,7.0,900,30,11,MOP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2621,1,0,150,60,130,7.0,900,30,11,MOP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2622,1,0,120,65,135,6.0,1000,35,11,MOP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2623,1,0,125,65,135,6.0,1000,35,11,MOP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2624,1,0,130,65,135,6.0,1000,35,11,MOP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2625,1,0,135,65,135,6.0,1000,35,11,MOP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2626,1,0,140,65,135,6.0,1000,35,11,MOP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2627,1,0,145,65,135,6.0,1000,35,11,MOP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2628,1,0,150,65,135,6.0,1000,35,11,MOP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2629,1,0,120,70,140,6.5,900,20,11,MOP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2630,1,0,125,70,140,6.5,900,20,11,MOP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2631,1,0,130,70,140,6.5,900,20,11,MOP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2632,1,0,135,70,140,6.5,900,20,11,MOP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2633,1,0,140,70,140,6.5,900,20,11,MOP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2634,1,0,145,70,140,6.5,900,20,11,MOP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2635,1,0,150,70,140,6.5,900,20,11,MOP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2636,1,0,120,75,145,7.0,1000,25,11,MOP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2637,1,0,125,75,145,7.0,1000,25,11,MOP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2638,1,0,130,75,145,7.0,1000,25,11,MOP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2639,1,0,135,75,145,7.0,1000,25,11,MOP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2640,1,0,140,75,145,7.0,1000,25,11,MOP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2641,1,0,145,75,145,7.0,1000,25,11,MOP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2642,1,0,150,75,145,7.0,1000,25,11,MOP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2643,1,0,120,80,150,6.0,900,30,11,MOP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2644,1,0,125,80,150,6.0,900,30,11,MOP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2645,1,0,130,80,150,6.0,900,30,11,MOP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2646,1,0,135,80,150,6.0,900,30,11,MOP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2647,1,0,140,80,150,6.0,900,30,11,MOP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2648,1,0,145,80,150,6.0,900,30,11,MOP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2649,1,0,150,80,150,6.0,900,30,11,MOP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2650,1,0,120,85,120,6.5,1000,35,11,MOP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2651,1,0,125,85,120,6.5,1000,35,11,MOP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2652,1,0,130,85,120,6.5,1000,35,11,MOP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2653,1,0,135,85,120,6.5,1000,35,11,MOP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2654,1,0,140,85,120,6.5,1000,35,11,MOP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2655,1,0,145,85,120,6.5,1000,35,11,MOP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2656,1,0,150,85,120,6.5,1000,35,11,MOP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2657,1,0,120,90,125,7.0,900,20,11,MOP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2658,1,0,125,90,125,7.0,900,20,11,MOP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2659,1,0,130,90,125,7.0,900,20,11,MOP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2660,1,0,135,90,125,7.0,900,20,11,MOP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2661,1,0,140,90,125,7.0,900,20,11,MOP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2662,1,0,145,90,125,7.0,900,20,11,MOP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2663,1,0,150,90,125,7.0,900,20,11,MOP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2664,1,0,120,60,135,6.0,1000,25,11,Urea,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2665,1,0,125,60,135,6.0,1000,25,11,Urea,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2666,1,0,130,60,135,6.0,1000,25,11,Urea,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2667,1,0,135,60,135,6.0,1000,25,11,Urea,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2668,1,0,140,60,135,6.0,1000,25,11,Urea,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2669,1,0,145,60,135,6.0,1000,25,11,Urea,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2670,1,0,150,60,135,6.0,1000,25,11,Urea,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2671,1,0,120,65,140,6.5,900,30,11,Urea,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2672,1,0,125,65,140,6.5,900,30,11,Urea,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2673,1,0,130,65,140,6.5,900,30,11,Urea,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2674,1,0,135,65,140,6.5,900,30,11,Urea,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2675,1,0,140,65,140,6.5,900,30,11,Urea,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2676,1,0,145,65,140,6.5,900,30,11,Urea,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2677,1,0,150,65,140,6.5,900,30,11,Urea,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2678,1,0,120,70,145,7.0,1000,35,11,Urea,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2679,1,0,125,70,145,7.0,1000,35,11,Urea,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2680,1,0,130,70,145,7.0,1000,35,11,Urea,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2681,1,0,135,70,145,7.0,1000,35,11,Urea,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2682,1,0,140,70,145,7.0,1000,35,11,Urea,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2683,1,0,145,70,145,7.0,1000,35,11,Urea,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2684,1,0,150,70,145,7.0,1000,35,11,Urea,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2685,1,0,120,75,150,6.0,900,20,11,Urea,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2686,1,0,125,75,150,6.0,900,20,11,Urea,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2687,1,0,130,75,150,6.0,900,20,11,Urea,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2688,1,0,135,75,150,6.0,900,20,11,Urea,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2689,1,0,140,75,150,6.0,900,20,11,Urea,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2690,1,0,145,75,150,6.0,900,20,11,Urea,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2691,1,0,150,75,150,6.0,900,20,11,Urea,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2692,1,0,120,80,120,6.5,1000,25,11,Urea,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2693,1,0,125,80,120,6.5,1000,25,11,Urea,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2694,1,0,130,80,120,6.5,1000,25,11,Urea,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2695,1,0,135,80,120,6.5,1000,25,11,Urea,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2696,1,0,140,80,120,6.5,1000,25,11,Urea,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2697,1,0,145,80,120,6.5,1000,25,11,Urea,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2698,1,0,150,80,120,6.5,1000,25,11,Urea,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2699,1,0,120,85,125,7.0,900,30,11,Urea,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2700,1,0,125,85,125,7.0,900,30,11,Urea,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2701,1,0,130,85,125,7.0,900,30,11,Urea,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2702,1,0,135,85,125,7.0,900,30,11,Urea,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2703,1,0,140,85,125,7.0,900,30,11,Urea,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2704,1,0,145,85,125,7.0,900,30,11,Urea,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2705,1,0,150,85,125,7.0,900,30,11,Urea,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2706,1,0,120,90,130,6.0,1000,35,11,Urea,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2707,1,0,125,90,130,6.0,1000,35,11,Urea,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2708,1,0,130,90,130,6.0,1000,35,11,Urea,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2709,1,0,135,90,130,6.0,1000,35,11,Urea,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2710,1,0,140,90,130,6.0,1000,35,11,Urea,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2711,1,0,145,90,130,6.0,1000,35,11,Urea,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2712,1,0,150,90,130,6.0,1000,35,11,Urea,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2713,1,0,120,60,140,6.5,900,20,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2714,1,0,125,60,140,6.5,900,20,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2715,1,0,130,60,140,6.5,900,20,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2716,1,0,135,60,140,6.5,900,20,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2717,1,0,140,60,140,6.5,900,20,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2718,1,0,145,60,140,6.5,900,20,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2719,1,0,150,60,140,6.5,900,20,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2720,1,0,120,65,145,7.0,1000,25,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2721,1,0,125,65,145,7.0,1000,25,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2722,1,0,130,65,145,7.0,1000,25,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2723,1,0,135,65,145,7.0,1000,25,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2724,1,0,140,65,145,7.0,1000,25,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2725,1,0,145,65,145,7.0,1000,25,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2726,1,0,150,65,145,7.0,1000,25,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2727,1,0,120,70,150,6.0,900,30,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2728,1,0,125,70,150,6.0,900,30,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2729,1,0,130,70,150,6.0,900,30,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2730,1,0,135,70,150,6.0,900,30,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2731,1,0,140,70,150,6.0,900,30,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2732,1,0,145,70,150,6.0,900,30,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2733,1,0,150,70,150,6.0,900,30,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2734,1,0,120,75,120,6.5,1000,35,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2735,1,0,125,75,120,6.5,1000,35,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2736,1,0,130,75,120,6.5,1000,35,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2737,1,0,135,75,120,6.5,1000,35,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2738,1,0,140,75,120,6.5,1000,35,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2739,1,0,145,75,120,6.5,1000,35,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2740,1,0,150,75,120,6.5,1000,35,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2741,1,0,120,80,125,7.0,900,20,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2742,1,0,125,80,125,7.0,900,20,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2743,1,0,130,80,125,7.0,900,20,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2744,1,0,135,80,125,7.0,900,20,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2745,1,0,140,80,125,7.0,900,20,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2746,1,0,145,80,125,7.0,900,20,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2747,1,0,150,80,125,7.0,900,20,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2748,1,0,120,85,130,6.0,1000,25,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2749,1,0,125,85,130,6.0,1000,25,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2750,1,0,130,85,130,6.0,1000,25,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2751,1,0,135,85,130,6.0,1000,25,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2752,1,0,140,85,130,6.0,1000,25,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2753,1,0,145,85,130,6.0,1000,25,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2754,1,0,150,85,130,6.0,1000,25,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2755,1,0,120,90,135,6.5,900,30,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2756,1,0,125,90,135,6.5,900,30,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2757,1,0,130,90,135,6.5,900,30,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2758,1,0,135,90,135,6.5,900,30,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2759,1,0,140,90,135,6.5,900,30,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2760,1,0,145,90,135,6.5,900,30,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2761,1,0,150,90,135,6.5,900,30,11,DAP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2762,1,0,120,60,145,7.0,1000,35,11,MOP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2763,1,0,125,60,145,7.0,1000,35,11,MOP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2764,1,0,130,60,145,7.0,1000,35,11,MOP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2765,1,0,135,60,145,7.0,1000,35,11,MOP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2766,1,0,140,60,145,7.0,1000,35,11,MOP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2767,1,0,145,60,145,7.0,1000,35,11,MOP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2768,1,0,150,60,145,7.0,1000,35,11,MOP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2769,1,0,120,65,150,6.0,900,20,11,MOP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2770,1,0,125,65,150,6.0,900,20,11,MOP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2771,1,0,130,65,150,6.0,900,20,11,MOP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2772,1,0,135,65,150,6.0,900,20,11,MOP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2773,1,0,140,65,150,6.0,900,20,11,MOP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2774,1,0,145,65,150,6.0,900,20,11,MOP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2775,1,0,150,65,150,6.0,900,20,11,MOP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2776,1,0,120,70,120,6.5,1000,25,11,MOP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2777,1,0,125,70,120,6.5,1000,25,11,MOP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2778,1,0,130,70,120,6.5,1000,25,11,MOP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2779,1,0,135,70,120,6.5,1000,25,11,MOP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2780,1,0,140,70,120,6.5,1000,25,11,MOP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
2781,1,0,145,70,120,6.5,1000,25,11,MOP,https://youtu.be/2t5Am0xLTOo,Sugarcane,Algazira,Black
